sample	mean_pairwise_difference_A	mean_pairwise_difference_B	mean_pairwise_difference_C	tajima_d_A	tajima_d_B	tajima_d_C	heterozygosity_observed_A	heterozygosity_observed_B	heterozygosity_observed_C	heterozygosity_expectedA	heterozygosity_expectedB	heterozygosity_expectedC	mean_pairwise_difference_between_A_B	mean_pairwise_difference_between_A_C	mean_pairwise_difference_between_B_A	mean_pairwise_difference_between_B_C	mean_pairwise_difference_between_C_A	mean_pairwise_difference_between_C_B	hudson_fst_A_B	hudson_fst_A_C	hudson_fst_B_A	hudson_fst_B_C	hudson_fst_C_A	hudson_fst_C_B
35857_2012082411	0.14139661016949154	0.14367796610169492	0.14383514124293784	-0.1273012708009541	-0.08066997427262924	-0.20619692256625843	0.14169333333333334	0.14362666666666665	0.14414000000000002	0.13904	0.14128333333333334	0.1414378888888889	0.1468097777777778	0.14523744444444447	0.1468097777777778	0.14441377777777778	0.14523744444444447	0.14441377777777778	0.07554113370998115	0.0739295065913371	0.07554113370998115	0.07253550094161958	0.0739295065913371	0.07253550094161958
35858_1371592148	0.14647163841807911	0.14141389830508477	0.14535638418079097	-0.16916645808825545	-0.05023532700949883	-0.2437756590834612	0.14698666666666668	0.14118	0.14546666666666666	0.14403044444444446	0.13905700000000001	0.14293377777777777	0.14871044444444448	0.14598355555555556	0.14871044444444448	0.14754633333333333	0.14598355555555556	0.14754633333333333	0.07673906026365349	0.07302654990583804	0.07673906026365349	0.07585376271186439	0.07302654990583804	0.07585376271186439
35859_3875874481	0.031455254237288136	0.0322690395480226	0.032758079096045195	-2.2805931446173653	-2.2573801785568133	-2.4202614346644125	0.03151333333333333	0.032273333333333334	0.032780000000000004	0.03093100000000001	0.03173122222222223	0.03221211111111112	0.03263777777777778	0.03244288888888889	0.03263777777777778	0.03266111111111111	0.03244288888888889	0.03266111111111111	0.016706704331450096	0.016389555555555557	0.016706704331450096	0.01640433145009416	0.016389555555555557	0.01640433145009416
35860_9709641323	0.11737581920903954	0.09422361581920904	0.11777220338983052	-0.7422641141793332	0.40919119227389933	-0.8170726575458568	0.11726666666666667	0.09418	0.1184266666666667	0.11541955555555558	0.09265322222222223	0.11580933333333335	0.12145988888888887	0.11885055555555554	0.12145988888888887	0.11480355555555556	0.11885055555555554	0.11480355555555556	0.06856003013182674	0.060063549905838044	0.06856003013182674	0.06180460075329568	0.060063549905838044	0.06180460075329568
35861_9906587963	0.1558683615819209	0.15225435028248588	0.15642824858757062	-0.1219480097415182	0.2086317177876542	-0.06354838594388472	0.15531333333333333	0.15217999999999998	0.1559866666666667	0.15327055555555558	0.14971677777777778	0.15382111111111113	0.15953611111111113	0.15766188888888888	0.15953611111111113	0.15720055555555557	0.15766188888888888	0.15720055555555557	0.08250543314500941	0.07958773634651602	0.08250543314500941	0.08002990583804143	0.07958773634651602	0.08002990583804143
35862_243868613	0.1093845197740113	0.15190429378531073	0.14658881355932205	1.2535052736418169	-0.3880972422083676	-0.2800475818384317	0.10939333333333334	0.15195333333333333	0.14680666666666667	0.10756144444444445	0.14937255555555556	0.14414566666666667	0.156825	0.13670588888888888	0.156825	0.154297	0.13670588888888888	0.154297	0.09150279661016948	0.07271255555555556	0.09150279661016948	0.0796737231638418	0.07271255555555556	0.0796737231638418
35863_3289617442	0.12962587570621467	0.12460508474576272	0.13039627118644068	-0.3394844805450394	-0.08999043417937032	-0.5369812433925916	0.12882000000000002	0.12544666666666668	0.13047333333333333	0.12746544444444444	0.12252833333333335	0.12822300000000003	0.13381677777777776	0.13129122222222223	0.13381677777777776	0.12969422222222224	0.13129122222222223	0.12969422222222224	0.07025903766478343	0.06628568549905837	0.07025903766478343	0.06594388323917137	0.06628568549905837	0.06594388323917137
35864_7444805884	0.13694192090395482	0.13410892655367232	0.13969446327683618	-0.3638474999639845	0.11723245747234877	-0.41000311139002094	0.1364	0.13408	0.13972	0.13465955555555556	0.13187377777777778	0.13736622222222222	0.14059866666666668	0.13853488888888887	0.14059866666666668	0.14023422222222223	0.13853488888888887	0.14023422222222223	0.07283595480225989	0.06937579284369115	0.07283595480225989	0.0717833747645951	0.06937579284369115	0.0717833747645951
35865_371374840	0.05742881355932203	0.05921005649717515	0.060621242937853106	-1.3699801536911178	-1.613388413634683	-1.7637796490005129	0.057126666666666666	0.05927333333333334	0.060386666666666665	0.05647166666666667	0.05822322222222224	0.059610888888888894	0.06163733333333334	0.05993611111111112	0.06163733333333334	0.06091588888888889	0.05993611111111112	0.06091588888888889	0.03247761581920904	0.03042359698681733	0.03247761581920904	0.030958064030131828	0.03042359698681733	0.030958064030131828
35866_4991212277	0.12236033898305086	0.1555464406779661	0.1363624858757062	0.8627315643033745	-0.09941495906412014	-0.07145761982647333	0.1223	0.15542666666666666	0.13696	0.120321	0.152954	0.1340897777777778	0.172659	0.13021200000000002	0.172659	0.17034933333333332	0.13021200000000002	0.17034933333333332	0.10318230508474575	0.06553129378531074	0.10318230508474575	0.09737210169491525	0.06553129378531074	0.09737210169491525
35867_4261345112	0.07208090395480227	0.06983050847457628	0.07183412429378531	-1.313776687328358	-1.172254871381603	-1.4770694512041214	0.07214666666666666	0.07006666666666668	0.07225333333333334	0.07087955555555557	0.06866666666666667	0.07063688888888889	0.07354733333333335	0.07244411111111113	0.07354733333333335	0.07178922222222223	0.07244411111111113	0.07178922222222223	0.03806948022598871	0.03646535404896422	0.03806948022598871	0.03637306403013183	0.03646535404896422	0.03637306403013183
35868_3094681530	0.0949580790960452	0.08969491525423728	0.09656757062146892	-0.8780679678007441	-0.42596923478313015	-1.1044274449635525	0.09503333333333333	0.08968	0.09628666666666667	0.09337544444444447	0.08820000000000001	0.09495811111111112	0.10215644444444445	0.09881344444444444	0.10215644444444445	0.09531944444444446	0.09881344444444444	0.09531944444444446	0.05599319585687382	0.05093203201506592	0.05599319585687382	0.04875382297551789	0.05093203201506592	0.04875382297551789
35869_8215547735	0.08902485875706215	0.0850594350282486	0.0902529943502825	-1.0387870640796097	-0.6789594813774987	-1.140348328842223	0.08910666666666667	0.08525333333333333	0.08928666666666667	0.08754111111111113	0.08364177777777779	0.08874877777777779	0.09369200000000001	0.091901	0.09369200000000001	0.08924511111111112	0.091901	0.08924511111111112	0.05017092655367233	0.04708153672316384	0.05017092655367233	0.045417003766478344	0.04708153672316384	0.045417003766478344
35870_6968673755	0.15438214689265536	0.15455389830508476	0.15217525423728814	-0.060239811217358226	-0.20519564262753864	-0.11165485889997238	0.1531733333333333	0.15448	0.15320666666666666	0.15180911111111114	0.15197800000000003	0.14963900000000002	0.15606044444444447	0.15399655555555555	0.15606044444444447	0.15449355555555558	0.15399655555555555	0.15449355555555558	0.0788264331450094	0.07735720527306968	0.0788264331450094	0.07781126741996233	0.07735720527306968	0.07781126741996233
35871_8366717617	0.14261378531073446	0.1464762711864407	0.14503050847457627	0.06729812495485873	-0.18237156834199594	-0.1363266722609608	0.14357333333333333	0.14671333333333333	0.14461333333333332	0.14023688888888888	0.144035	0.14261333333333331	0.15044555555555555	0.1446507777777778	0.15044555555555555	0.149627	0.1446507777777778	0.149627	0.07817304143126177	0.07273970433145009	0.07817304143126177	0.07675030508474577	0.07273970433145009	0.07675030508474577
35872_7664072044	0.10144779661016949	0.10171073446327683	0.10387841807909604	-0.4483513677462419	-0.7930944769606649	-0.936653393817999	0.10174	0.10203999999999999	0.10428000000000001	0.09975700000000001	0.10001555555555557	0.10214711111111112	0.10573111111111111	0.104278	0.10573111111111111	0.1034988888888889	0.104278	0.1034988888888889	0.05494147834274953	0.052946446327683624	0.05494147834274953	0.05210160075329567	0.052946446327683624	0.05210160075329567
35873_9330850163	0.15498214689265538	0.15295197740112995	0.1535065536723164	-0.17076002834062726	-0.12418929298897448	-0.23516110372049556	0.15493333333333334	0.15308666666666668	0.15338	0.15239911111111112	0.15040277777777777	0.15094811111111112	0.15572777777777777	0.15480544444444444	0.15572777777777777	0.15402422222222223	0.15480544444444444	0.15402422222222223	0.07874424670433146	0.07768326930320149	0.07874424670433146	0.07740958945386063	0.07768326930320149	0.07740958945386063
35874_2333202785	0.14263898305084746	0.13794451977401131	0.1388768361581921	-0.1591153388154181	0.1661988917539079	-0.0426659372990379	0.14275333333333334	0.13832666666666665	0.13912	0.14026166666666667	0.13564544444444446	0.13656222222222222	0.14939211111111111	0.14861122222222223	0.14939211111111111	0.13869988888888887	0.14861122222222223	0.13869988888888887	0.07924623540489642	0.07823226741996232	0.07924623540489642	0.06949454990583803	0.07823226741996232	0.06949454990583803
35875_491945241	0.15884463276836155	0.15196711864406778	0.16201581920903954	0.14065825153519734	0.37025428520320497	-0.11717887803732002	0.15924666666666668	0.15232666666666667	0.16246666666666668	0.1561972222222222	0.14943433333333334	0.15931555555555554	0.16941644444444445	0.16514722222222222	0.16941644444444445	0.15955633333333333	0.16514722222222222	0.15955633333333333	0.09171350659133709	0.08493210922787194	0.09171350659133709	0.0810605988700565	0.08493210922787194	0.0810605988700565
35876_5665682669	0.14253265536723164	0.15067084745762713	0.1518846327683616	0.35268326162418967	-0.02733921204845984	-0.2070022278685834	0.14218666666666668	0.15124666666666667	0.15199333333333334	0.14015711111111112	0.1481596666666667	0.14935322222222225	0.1595721111111111	0.15396933333333335	0.1595721111111111	0.1529298888888889	0.15396933333333335	0.1529298888888889	0.08627123540489642	0.08036501129943502	0.08627123540489642	0.0772910188323917	0.08036501129943502	0.0772910188323917
35877_2299527882	0.15526779661016948	0.15385807909604518	0.15456836158192092	-0.12887125957956624	-0.11869261281921216	-0.06752936879655917	0.15541333333333332	0.15475999999999998	0.15490666666666666	0.15268	0.15129377777777778	0.15199222222222222	0.15560144444444446	0.1552636666666667	0.15560144444444446	0.15512744444444446	0.1552636666666667	0.15512744444444446	0.07831997551789077	0.07780462711864407	0.07831997551789077	0.07802083427495293	0.07780462711864407	0.07802083427495293
35878_5097358500	0.1501472316384181	0.14298689265536724	0.14618293785310735	-0.1382188025615243	0.29970019036061607	-0.07083117356108719	0.15147333333333335	0.14271999999999999	0.14595333333333332	0.1476447777777778	0.14060377777777777	0.14374655555555554	0.1554697777777778	0.1548688888888889	0.1554697777777778	0.1451918888888889	0.1548688888888889	0.1451918888888889	0.08218624670433144	0.08078634651600752	0.08218624670433144	0.07289943126177025	0.08078634651600752	0.07289943126177025
35879_279052026	0.13268598870056497	0.13907265536723165	0.1394490395480226	0.34421051344146736	-0.35912169395349963	-0.3557637159399418	0.13211333333333333	0.13940666666666665	0.13902666666666666	0.13047455555555557	0.13675477777777778	0.13712488888888888	0.14467655555555556	0.13783022222222222	0.14467655555555556	0.1422387777777778	0.13783022222222222	0.1422387777777778	0.07673689453860641	0.06979646516007533	0.07673689453860641	0.07260835404896422	0.06979646516007533	0.07260835404896422
35880_3669112355	0.08418293785310735	0.08101050847457628	0.08416169491525423	-1.2300621449621756	-0.5075060938919688	-1.253362213940655	0.08376666666666667	0.08087333333333332	0.08400666666666666	0.0827798888888889	0.07966033333333335	0.08275900000000001	0.08959477777777777	0.08714833333333334	0.08959477777777777	0.08373377777777778	0.08714833333333334	0.08373377777777778	0.04829641619585688	0.04506217514124294	0.04829641619585688	0.04244072693032015	0.04506217514124294	0.04244072693032015
35881_2942883129	0.15384045197740112	0.1513560451977401	0.15248824858757062	-0.1698041711633575	-0.016184128993962127	-0.16713601671914743	0.15485333333333334	0.15103333333333332	0.15186	0.15127644444444446	0.14883344444444446	0.1499467777777778	0.15459655555555554	0.15381522222222224	0.15459655555555554	0.15314688888888892	0.15381522222222224	0.15314688888888892	0.07829743126177025	0.07723304708097928	0.07829743126177025	0.0771858154425612	0.07723304708097928	0.0771858154425612
35882_1691505938	0.15908169491525423	0.17118610169491527	0.16222011299435027	0.6000061638544198	-0.05022653544262704	0.306311925913951	0.15888666666666668	0.17036666666666664	0.16250666666666666	0.15643033333333334	0.16833299999999998	0.15951644444444446	0.17555422222222222	0.1622222222222222	0.17555422222222222	0.17451733333333333	0.1622222222222222	0.17451733333333333	0.09298727306967984	0.0818967702448211	0.09298727306967984	0.09116577966101695	0.0818967702448211	0.09116577966101695
35883_7359815434	0.09577751412429378	0.1992117514124294	0.11691389830508474	1.6275267307235397	0.23458970931392248	-0.027483227452834127	0.0967	0.19946666666666668	0.11718666666666668	0.09418122222222222	0.19589155555555557	0.11496533333333334	0.21907655555555558	0.10874533333333333	0.21907655555555558	0.21800788888888886	0.10874533333333333	0.21800788888888886	0.14532923917137477	0.05557248022598871	0.14532923917137477	0.1389764764595104	0.05557248022598871	0.1389764764595104
35884_1359050440	0.13297412429378533	0.13061774011299435	0.13343706214689263	-0.22018170623230945	-0.1615597999516984	-0.3279655694722574	0.13251333333333332	0.13016666666666665	0.1337733333333333	0.1307578888888889	0.1284407777777778	0.13121311111111114	0.13705066666666665	0.13342433333333334	0.13705066666666665	0.13638033333333333	0.13342433333333334	0.13638033333333333	0.07115270056497175	0.06682153672316385	0.07115270056497175	0.07036663276836158	0.06682153672316385	0.07036663276836158
35885_1492041571	0.1734602259887006	0.17159762711864407	0.17428305084745763	0.02269532544479721	0.2189704770450283	-0.03189113219051042	0.1733	0.17263333333333336	0.17486	0.17056922222222223	0.16873766666666667	0.17137833333333335	0.17477922222222222	0.174256	0.17477922222222222	0.17384611111111112	0.174256	0.17384611111111112	0.08851475894538605	0.08732018079096046	0.08851475894538605	0.08737594161958569	0.08732018079096046	0.08737594161958569
35886_7366116813	0.1326387570621469	0.13456983050847457	0.13683209039548025	-0.11287413897190625	-0.21347996436041114	-0.29880053930916994	0.13264666666666666	0.13420666666666667	0.13586666666666666	0.13042811111111113	0.132327	0.13455155555555556	0.13950388888888887	0.13929555555555556	0.13950388888888887	0.13598522222222223	0.13929555555555556	0.13598522222222223	0.07270174199623353	0.07192784369114877	0.07270174199623353	0.06813474199623351	0.07192784369114877	0.06813474199623351
35887_8335410415	0.13959084745762712	0.1437619209039548	0.14592350282485878	0.4474002277015014	0.20965675617520058	-0.11407030478840094	0.13992666666666667	0.14408666666666667	0.14556666666666668	0.13726433333333335	0.1413658888888889	0.14349144444444445	0.17076988888888892	0.143709	0.17076988888888892	0.16647133333333333	0.143709	0.16647133333333333	0.0999316967984934	0.07233041242937854	0.0999316967984934	0.09404997740112994	0.07233041242937854	0.09404997740112994
35888_8963395367	0.16277480225988702	0.16709084745762712	0.16748553672316385	0.3974380281041546	-0.08205207527609737	-0.0921918424618307	0.16346	0.16821333333333333	0.16723333333333334	0.1600618888888889	0.164306	0.16469411111111112	0.16866677777777778	0.1682338888888889	0.16866677777777778	0.16759277777777778	0.1682338888888889	0.16759277777777778	0.08620036534839925	0.08566880414312618	0.08620036534839925	0.08394868173258005	0.08566880414312618	0.08394868173258005
35889_3034357062	0.1634432768361582	0.17004508474576274	0.16907932203389833	0.35266274831877875	-0.08853417855263701	-0.04029656159165462	0.16274	0.16994	0.16882666666666668	0.16071922222222224	0.16721100000000003	0.16626133333333334	0.1706762222222222	0.16889377777777778	0.1706762222222222	0.1702431111111111	0.16889377777777778	0.1702431111111111	0.087304131826742	0.08576312806026365	0.087304131826742	0.08546200941619586	0.08576312806026365	0.08546200941619586
35890_1845337705	0.15389706214689267	0.12886146892655367	0.1455549152542373	-0.37684123068807085	1.0931257093893803	-0.1473468465785234	0.1543	0.12905333333333333	0.14594000000000001	0.15133211111111114	0.1267137777777778	0.143129	0.15843122222222222	0.15556922222222225	0.15843122222222222	0.14067866666666667	0.15556922222222225	0.14067866666666667	0.08774158945386064	0.08070622787193973	0.08774158945386064	0.07207457062146894	0.08070622787193973	0.07207457062146894
35891_8296317983	0.1436290395480226	0.10646259887005649	0.12586305084745764	-0.5168899059154005	0.8740662004488565	-0.3868170439871806	0.1437	0.10617333333333331	0.1262	0.14123522222222223	0.10468822222222222	0.12376533333333334	0.14846399999999998	0.14653655555555556	0.14846399999999998	0.11819555555555558	0.14653655555555556	0.11819555555555558	0.08594109039548022	0.07916353295668549	0.08594109039548022	0.06011414312617703	0.07916353295668549	0.06011414312617703
35892_4403183629	0.0841967231638418	0.16783186440677966	0.1650071186440678	1.7545556542443028	-0.17030209339128963	-0.1456822811262888	0.08435333333333334	0.16705333333333333	0.16419333333333333	0.08279344444444443	0.1650346666666667	0.162257	0.17317466666666667	0.1529237777777778	0.17317466666666667	0.16954499999999997	0.1529237777777778	0.16954499999999997	0.11016751977401132	0.09062281732580038	0.11016751977401132	0.08633525423728815	0.09062281732580038	0.08633525423728815
35893_5085276386	0.04043717514124294	0.04128124293785311	0.04095491525423729	-1.8582816858772266	-2.2187043605478296	-2.037843783257682	0.040139999999999995	0.04095333333333333	0.041286666666666666	0.03976322222222223	0.04059322222222223	0.04027233333333335	0.042440111111111116	0.040799777777777775	0.042440111111111116	0.04225877777777778	0.040799777777777775	0.04225877777777778	0.022010506591337103	0.020451755178907724	0.022010506591337103	0.02169973822975518	0.020451755178907724	0.02169973822975518
35894_8969064286	0.11846553672316386	0.12008282485875707	0.1225761581920904	-0.3151790598758659	-0.27703913290941595	-0.5705598419413073	0.11838666666666665	0.11987333333333336	0.1229	0.1164911111111111	0.11808144444444447	0.12053322222222224	0.1261425555555556	0.12390277777777778	0.1261425555555556	0.12277266666666667	0.12390277777777778	0.12277266666666667	0.06650546516007533	0.06364235404896422	0.06650546516007533	0.062107920903954804	0.06364235404896422	0.062107920903954804
35895_7910996534	0.17452949152542374	0.16651977401129944	0.16914350282485874	-0.1647436413068836	0.5882193369356563	0.3736676875965995	0.17494666666666667	0.16721333333333332	0.16941333333333333	0.1716206666666667	0.16374444444444444	0.16632444444444444	0.17734344444444447	0.17736	0.17734344444444447	0.16808144444444445	0.17736	0.16808144444444445	0.09208112806026365	0.0914417514124294	0.09208112806026365	0.08416562523540488	0.0914417514124294	0.08416562523540488
35896_4717257924	0.16589841807909605	0.167020790960452	0.16649016949152542	-0.06463961811835492	0.08037149477433843	-0.06726908009956249	0.16500666666666666	0.16686666666666666	0.16594666666666666	0.16313344444444447	0.16423711111111114	0.16371533333333332	0.16809455555555555	0.1663648888888889	0.16809455555555555	0.168068	0.1663648888888889	0.168068	0.08486475329566856	0.08326774199623352	0.08486475329566856	0.08469025988700564	0.08326774199623352	0.08469025988700564
35897_5270704746	0.12447367231638418	0.11981073446327685	0.12440870056497175	-0.39301212317463435	-0.1377652005521284	-0.5163676074423585	0.12414666666666667	0.11954000000000001	0.12362000000000001	0.12239911111111113	0.11781388888888891	0.12233522222222223	0.129666	0.128951	0.129666	0.12255266666666667	0.128951	0.12255266666666667	0.06859489830508475	0.06673040677966101	0.06859489830508475	0.06149780790960451	0.06673040677966101	0.06149780790960451
35898_7849138093	0.1617458757062147	0.14870824858757062	0.16182067796610167	-0.03836467137922325	0.5954088836439047	-0.024560548144498463	0.1625	0.14876	0.16218000000000002	0.15905011111111111	0.1462297777777778	0.15912366666666666	0.16714544444444446	0.16406366666666666	0.16714544444444446	0.16148733333333334	0.16406366666666666	0.16148733333333334	0.08953191337099813	0.08317202824858758	0.08953191337099813	0.08385510169491524	0.08317202824858758	0.08385510169491524
35899_3207371469	0.13995570621468925	0.13996824858757062	0.14195819209039548	-0.23042059141358487	-0.1772619834237403	-0.2399993717060434	0.13868	0.14012666666666668	0.14137333333333332	0.1376231111111111	0.13763544444444448	0.13959222222222226	0.1432501111111111	0.14372166666666666	0.1432501111111111	0.14095811111111112	0.14372166666666666	0.14095811111111112	0.07326912241054614	0.07324319209039547	0.07326912241054614	0.07047650094161957	0.07324319209039547	0.07047650094161957
35900_3181379293	0.14367265536723162	0.1404393220338983	0.14775333333333332	0.07089957433752958	-0.010400932194250095	-0.2743255972535876	0.1441	0.14024	0.14807333333333333	0.1412781111111111	0.13809866666666668	0.1452907777777778	0.15068933333333334	0.1473891111111111	0.15068933333333334	0.14748977777777778	0.1473891111111111	0.14748977777777778	0.07966133898305085	0.07453261393596987	0.07966133898305085	0.07544161393596988	0.07453261393596987	0.07544161393596988
35901_4997651072	0.14909661016949152	0.1492322033898305	0.1500619209039548	-0.006865854455094746	-0.23483545632080433	-0.21708423164292304	0.1491	0.14818	0.15074666666666667	0.14661166666666667	0.14674500000000001	0.14756088888888888	0.1519762222222222	0.1513968888888889	0.1519762222222222	0.1499651111111111	0.1513968888888889	0.1499651111111111	0.07739401883239172	0.0766072561205273	0.07739401883239172	0.07514158003766479	0.0766072561205273	0.07514158003766479
35902_2166441250	0.12671163841807911	0.13382350282485878	0.12994169491525423	0.14987193262423962	-0.4628523676039283	-0.3079635645601766	0.127	0.13392	0.13021333333333332	0.12459977777777777	0.13159311111111113	0.127776	0.13699111111111112	0.12889255555555557	0.13699111111111112	0.13610188888888888	0.12889255555555557	0.13610188888888888	0.07185732580037664	0.06472922222222222	0.07185732580037664	0.07016058945386064	0.06472922222222222	0.07016058945386064
35903_3627263637	0.14383785310734462	0.17963209039548023	0.15622045197740111	1.223659526700848	0.27138054524401806	0.2628019350307997	0.14418000000000003	0.17958666666666667	0.15595333333333333	0.14144055555555557	0.17663822222222222	0.15361677777777777	0.1961577777777778	0.15179566666666666	0.1961577777777778	0.19310544444444444	0.15179566666666666	0.19310544444444444	0.11529029190207157	0.07678109039548023	0.11529029190207157	0.10914230885122411	0.07678109039548023	0.10914230885122411
35904_1365270408	0.17061220338983052	0.18064994350282487	0.1724627118644068	0.5772450897722805	0.06071833878788193	0.3084799085768939	0.16997333333333334	0.1804666666666667	0.1713	0.16776866666666668	0.1776391111111111	0.1695883333333333	0.18519788888888888	0.17160677777777777	0.18519788888888888	0.18437177777777777	0.17160677777777777	0.18437177777777777	0.09738235216572504	0.08583804896421846	0.09738235216572504	0.09609361393596987	0.08583804896421846	0.09609361393596987
35905_881176131	0.15064440677966104	0.1508219209039548	0.15233435028248588	0.2791723924980086	-0.020741543129020996	-0.025263733549795327	0.1496866666666667	0.15164	0.15307333333333334	0.14813366666666666	0.14830822222222223	0.14979544444444445	0.16045122222222225	0.1587381111111111	0.16045122222222225	0.15251722222222222	0.1587381111111111	0.15251722222222222	0.08508464030131827	0.08299342184557439	0.08508464030131827	0.07672815442561205	0.08299342184557439	0.07672815442561205
35906_9855596209	0.14655378531073449	0.14834632768361583	0.14914700564971753	0.10161164617261384	-0.08230887138050975	-0.24573600696551437	0.14654	0.14751333333333333	0.14904666666666666	0.14411122222222222	0.14587388888888891	0.14666122222222225	0.1532777777777778	0.15144566666666667	0.1532777777777778	0.1492718888888889	0.15144566666666667	0.1492718888888889	0.07955274952919021	0.07752046892655366	0.07955274952919021	0.07489855555555557	0.07752046892655366	0.07489855555555557
35907_6330317634	0.08789299435028249	0.08194056497175141	0.09195468926553672	-0.9763437148420618	-0.5043855946448709	-1.2951842657602048	0.08796666666666668	0.08246666666666666	0.0919	0.08642811111111112	0.08057488888888888	0.09042211111111112	0.09828655555555556	0.09226511111111112	0.09828655555555556	0.09148733333333334	0.09226511111111112	0.09148733333333334	0.055828165725047084	0.04730319020715631	0.055828165725047084	0.0480135197740113	0.04730319020715631	0.0480135197740113
35908_1293334048	0.12125378531073447	0.11705536723163841	0.12237412429378533	-0.3852312317759834	-0.19259115857415088	-0.40787563055247356	0.12058666666666668	0.11738666666666668	0.12214000000000001	0.1192328888888889	0.11510444444444445	0.12033455555555558	0.12697155555555556	0.12387122222222224	0.12697155555555556	0.12341755555555556	0.12387122222222224	0.12341755555555556	0.06739426741996234	0.06296424482109228	0.06739426741996234	0.06356018267419963	0.06296424482109228	0.06356018267419963
35909_188925102	0.149505197740113	0.15010384180790962	0.14994564971751412	-0.22959959251127865	-0.14111123780094886	-0.2178866424010413	0.15008666666666667	0.15051333333333333	0.14964666666666668	0.14701344444444445	0.14760211111111113	0.14744655555555555	0.1506928888888889	0.15021033333333333	0.1506928888888889	0.15016866666666667	0.15021033333333333	0.15016866666666667	0.07579062900188324	0.07534762146892655	0.07579062900188324	0.07515629378531073	0.07534762146892655	0.07515629378531073
35910_9077155314	0.08944621468926554	0.10013627118644068	0.09463175141242938	-0.18050781619456238	-1.0408023947716913	-0.811533611647095	0.08983333333333333	0.09932	0.09496666666666667	0.08795544444444445	0.09846733333333334	0.09305455555555557	0.10452211111111112	0.09280244444444445	0.10452211111111112	0.10356011111111113	0.09280244444444445	0.10356011111111113	0.05712648964218456	0.04678295291902072	0.05712648964218456	0.05486810546139361	0.04678295291902072	0.05486810546139361
35911_1564200598	0.16302734463276836	0.10976621468926555	0.16674983050847458	-0.06114554031535385	1.4050442625190973	-0.14538483799691568	0.1638	0.10895333333333333	0.16672	0.16031022222222222	0.10793677777777777	0.16397066666666668	0.17588322222222222	0.16743066666666667	0.17588322222222222	0.16108522222222224	0.16743066666666667	0.16108522222222224	0.10768483239171374	0.08498637288135592	0.10768483239171374	0.09195621092278718	0.08498637288135592	0.09195621092278718
35912_924278687	0.19672135593220338	0.08260045197740112	0.17648881355932203	0.19544905654307096	1.685293064389924	0.16140574765090832	0.19604000000000002	0.08206666666666668	0.17582666666666666	0.19344266666666668	0.08122377777777777	0.17354733333333333	0.21695988888888887	0.20730255555555555	0.21695988888888887	0.14920477777777777	0.20730255555555555	0.14920477777777777	0.14712943691148775	0.11400001318267418	0.14712943691148775	0.08443246139359699	0.11400001318267418	0.08443246139359699
35913_2428870510	0.08063762711864408	0.08734937853107345	0.08717819209039548	-0.46198942857945546	-1.141306308000654	-1.3110470041309779	0.08152666666666666	0.08762666666666666	0.08704666666666667	0.07929366666666668	0.08589355555555557	0.08572522222222223	0.09173433333333333	0.08826311111111111	0.09173433333333333	0.087785	0.08826311111111111	0.087785	0.04973758192090395	0.046309156308851226	0.04973758192090395	0.04415310734463277	0.046309156308851226	0.04415310734463277
35914_2103642122	0.1826297175141243	0.1589709604519774	0.1740091525423729	0.02907248873128362	1.039861672199987	0.18148578005448396	0.18300666666666665	0.15864666666666666	0.17447333333333334	0.1795858888888889	0.15632144444444443	0.171109	0.187904	0.18686088888888888	0.187904	0.1683487777777778	0.18686088888888888	0.1683487777777778	0.10250383050847459	0.0977011713747646	0.10250383050847459	0.08510374952919021	0.0977011713747646	0.08510374952919021
35915_937571367	0.1480253107344633	0.1557658757062147	0.16147186440677969	0.5019064229501319	0.08691419984290617	-0.19578603234872816	0.14769333333333334	0.15533333333333335	0.1618666666666667	0.14555822222222223	0.1531697777777778	0.15878066666666668	0.16891044444444445	0.1596321111111111	0.16891044444444445	0.16247633333333333	0.1596321111111111	0.16247633333333333	0.09296264783427496	0.08225781732580038	0.09296264783427496	0.08316689830508474	0.08225781732580038	0.08316689830508474
35916_8985943843	0.12326361581920905	0.13369367231638415	0.12610542372881356	0.344975968937829	-0.493556684676864	0.07767391795220065	0.12281999999999998	0.1339	0.12544666666666668	0.12120922222222223	0.13146544444444444	0.12400366666666666	0.14257644444444445	0.12525833333333333	0.14257644444444445	0.14250700000000002	0.12525833333333333	0.14250700000000002	0.07833712241054615	0.06291607344632769	0.07833712241054615	0.07755722598870056	0.06291607344632769	0.07755722598870056
35917_6013849807	0.191639209039548	0.10198067796610169	0.18159209039548022	0.06318735284259389	1.616559182040858	0.7741425251302201	0.19194	0.10252666666666667	0.1821333333333333	0.1884452222222222	0.100281	0.17856555555555556	0.19917811111111114	0.19443466666666664	0.19917811111111114	0.18171477777777778	0.19443466666666664	0.18171477777777778	0.1257731393596987	0.1011268418079096	0.1257731393596987	0.1108215856873823	0.1011268418079096	0.1108215856873823
35918_1286012954	0.05192632768361582	0.05320598870056497	0.05279446327683615	-1.675367745458467	-1.7102120597239274	-1.781254737296	0.05185333333333333	0.05296666666666666	0.05248666666666667	0.0510608888888889	0.05231922222222224	0.051914555555555554	0.053505000000000004	0.052444333333333336	0.053505000000000004	0.053625111111111116	0.052444333333333336	0.053625111111111116	0.02722192090395481	0.026264135593220345	0.02722192090395481	0.02712499811676083	0.026264135593220345	0.02712499811676083
